filename,width,height,class,xmin,ymin,xmax,ymax
Bus_33.jpg,320,320,Person,301,106,316,165
4989.jpg,320,320,Car,44,150,82,190
8079.jpg,320,320,Person,266,143,280,180
Bus_125.jpg,320,320,Person,235,145,260,198
201.jpg,320,320,Car,158,168,194,206
speed_sign_218.jpg,320,320,speed_sign,199,154,247,223
8110.jpg,320,320,Person,140,148,144,167
speed_sign_154.jpg,320,320,speed_sign,9,139,48,181
speed_sign_147.jpg,320,320,speed_sign,124,28,187,120
kaggle_0209.jpg,320,320,Car,162,233,179,261
kaggle_0054.jpg,320,320,speed_sign,237,152,247,168
Car_138.jpg,320,320,Person,99,153,130,300
Bus_126.jpg,320,320,Bus,202,23,320,295
103.jpg,320,320,Bus,153,130,170,155
kaggle_0212.jpg,320,320,speed_sign,89,228,95,243
kaggle_0107.jpg,320,320,Bus,152,176,173,215
speed_sign_30.jpg,320,320,speed_sign,60,85,99,116
8322.jpg,320,320,Person,221,162,227,203
5031.jpg,320,320,Person,79,145,96,168
kaggle_0286.jpg,320,320,speed_sign,255,151,260,161
speed_sign_7.jpg,320,320,speed_sign,151,86,162,102
5835.jpg,320,320,Person,242,166,248,206
kaggle_0220.jpg,320,320,speed_sign,73,206,81,218
811.jpg,320,320,Car,198,143,234,162
kaggle_0026.jpg,320,320,Person,68,196,78,247
speed_sign_401.jpg,320,320,speed_sign,59,86,100,117
kaggle_0194.jpg,320,320,speed_sign,194,196,199,204
187.jpg,320,320,Car,157,166,190,205
108.jpg,320,320,Bus,222,7,320,276
Bus_233.jpg,320,320,Car,84,183,145,217
kaggle_0179.jpg,320,320,speed_sign,220,217,227,228
5015.jpg,320,320,speed_sign,99,141,112,159
speed_sign_29.jpg,320,320,speed_sign,267,99,294,158
kaggle_0105.jpg,320,320,Car,156,190,168,208
26.jpg,320,320,Bus,165,118,202,168
kaggle_0124.jpg,320,320,speed_sign,291,102,310,132
8064.jpg,320,320,Person,58,156,76,223
429.jpg,320,320,Bus,145,129,172,187
359.jpg,320,320,Bus,0,138,24,192
Bus_266.jpg,320,320,Bus,112,0,290,79
kaggle_0079.jpg,320,320,Person,63,174,68,205
Bus_122.jpg,320,320,Bus,0,20,320,280
166.jpg,320,320,Bus,164,106,200,166
speed_sign_471.jpg,320,320,Car,114,158,137,174
speed_sign_11.jpg,320,320,speed_sign,23,112,79,201
Car_247.jpg,320,320,Car,53,239,92,252
Bus_126.jpg,320,320,Bus,132,118,163,192
kaggle_0133.jpg,320,320,speed_sign,164,174,169,184
5033.jpg,320,320,speed_sign,12,138,27,157
speed_sign_33.jpg,320,320,speed_sign,30,152,107,304
kaggle_0098.jpg,320,320,speed_sign,198,179,204,189
Car_337.jpg,320,320,Person,256,99,272,156
Bus_24.jpg,320,320,Bus,69,133,79,150
speed_sign_480.jpg,320,320,Car,117,236,146,277
speed_sign_356.jpg,320,320,speed_sign,73,73,104,121
kaggle_0158.jpg,320,320,speed_sign,283,166,298,192
kaggle_0190.jpg,320,320,speed_sign,185,234,195,248
Bus_264.jpg,320,320,Bus,27,106,140,263
Car_165.jpg,320,320,Bus,102,27,246,268
453.jpg,320,320,Bus,184,133,226,188
179.jpg,320,320,Bus,187,107,237,176
Car_264.jpg,320,320,Person,72,146,112,237
speed_sign_490.jpg,320,320,speed_sign,102,98,144,147
Car_321.jpg,320,320,Person,87,35,138,246
kaggle_0066.jpg,320,320,Car,135,193,153,221
456.jpg,320,320,Bus,132,111,162,164
speed_sign_418.jpg,320,320,Person,148,156,163,203
10150.jpg,320,320,Person,161,156,170,218
speed_sign_79.jpg,320,320,Car,45,202,64,224
10148.jpg,320,320,Bus,212,0,320,319
Bus_65.jpg,320,320,Bus,172,76,213,176
Car_340.jpg,320,320,Car,0,206,78,243
Car_58.jpg,320,320,Car,50,23,288,319
5007.jpg,320,320,Person,63,165,96,230
kaggle_0071.jpg,320,320,speed_sign,171,182,176,191
5028.jpg,320,320,Person,146,145,188,216
10159.jpg,320,320,Person,146,170,169,272
144.jpg,320,320,Bus,174,139,194,171
kaggle_0196.jpg,320,320,speed_sign,290,187,309,218
Car_20.jpg,320,320,Car,206,106,288,169
Car_344.jpg,320,320,Person,64,108,115,320
8063.jpg,320,320,Person,13,121,36,242
415.jpg,320,320,Person,54,133,72,210
936.jpg,320,320,Bus,100,132,122,160
989.jpg,320,320,Car,172,151,186,172
Bus_68.jpg,320,320,Car,191,269,320,320
Car_133.jpg,320,320,Car,60,243,128,291
204.jpg,320,320,Car,127,143,154,176
5796.jpg,320,320,Person,106,188,113,233
Bus_148.jpg,320,320,Bus,2,116,122,201
8107.jpg,320,320,Car,186,146,210,201
Bus_129.jpg,320,320,Bus,0,37,116,129
85.jpg,320,320,Car,189,177,288,265
Car_123.jpg,320,320,Car,31,57,295,276
Car_170.jpg,320,320,Car,18,103,178,209
140.jpg,320,320,Car,156,159,166,170
kaggle_0181.jpg,320,320,speed_sign,222,204,229,216
Bus_241.jpg,320,320,Person,291,211,305,280
8312.jpg,320,320,Person,185,152,194,192
Car_119.jpg,320,320,Car,1,123,76,206
Car_303.jpg,320,320,Car,110,141,142,174
kaggle_0155.jpg,320,320,speed_sign,249,177,261,196
speed_sign_68.jpg,320,320,speed_sign,102,138,118,164
Bus_119.jpg,320,320,Person,278,109,299,249
Car_338.jpg,320,320,Car,0,146,44,168
speed_sign_99.jpg,320,320,speed_sign,234,28,250,53
3.jpg,320,320,Person,81,162,95,239
6.jpg,320,320,Person,44,150,67,233
Car_221.jpg,320,320,Person,159,42,211,206
51.jpg,320,320,Car,188,159,214,186
Bus_126.jpg,320,320,Bus,152,104,319,209
910.jpg,320,320,Bus,138,138,171,184
kaggle_0272.jpg,320,320,speed_sign,71,221,82,238
kaggle_0055.jpg,320,320,speed_sign,49,170,56,182
Car_95.jpg,320,320,Car,66,151,172,208
speed_sign_269.jpg,320,320,speed_sign,289,159,305,180
908.jpg,320,320,Bus,141,136,172,186
speed_sign_418.jpg,320,320,speed_sign,95,102,125,142
kaggle_0294.jpg,320,320,speed_sign,229,150,237,162
kaggle_0218.jpg,320,320,Bus,205,182,262,260
410.jpg,320,320,Bus,190,128,211,165
5539.jpg,320,320,Person,119,169,132,194
5561.jpg,320,320,Person,88,188,94,249
speed_sign_82.jpg,320,320,Car,194,225,232,266
904.jpg,320,320,Bus,140,132,176,190
Car_297.jpg,320,320,Car,181,92,196,102
446.jpg,320,320,Bus,134,109,161,158
Bus_9.jpg,320,320,Bus,176,156,257,258
kaggle_0251.jpg,320,320,speed_sign,232,154,241,170
Car_344.jpg,320,320,Car,147,145,164,156
856.jpg,320,320,Bus,186,148,206,178
kaggle_0308.jpg,320,320,speed_sign,193,205,200,217
4990.jpg,320,320,Car,212,166,262,226
5005.jpg,320,320,Car,251,162,287,210
Car_23.jpg,320,320,Car,249,208,268,224
Car_156.jpg,320,320,Person,230,203,236,219
Bus_66.jpg,320,320,Person,58,187,86,320
Car_57.jpg,320,320,Car,261,182,299,203
194.jpg,320,320,Bus,178,72,278,209
920.jpg,320,320,Car,126,160,137,176
Bus_248.jpg,320,320,Bus,142,108,309,296
Car_179.jpg,320,320,Bus,27,51,311,243
speed_sign_296.jpg,320,320,Car,11,189,32,218
speed_sign_6.jpg,320,320,speed_sign,58,33,149,172
kaggle_0264.jpg,320,320,speed_sign,220,156,228,170
speed_sign_343.jpg,320,320,Car,178,134,232,196
kaggle_0038.jpg,320,320,speed_sign,225,176,231,186
Car_289.jpg,320,320,Person,22,109,29,134
speed_sign_96.jpg,320,320,speed_sign,35,100,64,138
284.jpg,320,320,Bus,194,81,267,188
4560.jpg,320,320,Person,237,128,262,223
kaggle_0301.jpg,320,320,speed_sign,267,224,274,239
speed_sign_27.jpg,320,320,speed_sign,53,85,72,114
Car_312.jpg,320,320,Car,188,145,260,211
Car_301.jpg,320,320,Car,106,201,157,229
kaggle_0293.jpg,320,320,speed_sign,231,97,249,125
447.jpg,320,320,Bus,140,131,164,181
Bus_150.jpg,320,320,Car,224,198,244,220
Car_69.jpg,320,320,Person,113,187,121,235
speed_sign_142.jpg,320,320,speed_sign,246,5,286,67
5052.jpg,320,320,Person,102,143,114,166
Car_24.jpg,320,320,Car,258,51,320,189
speed_sign_458.jpg,320,320,Car,17,175,51,208
5069.jpg,320,320,Person,50,175,57,209
speed_sign_23.jpg,320,320,speed_sign,120,96,145,132
264.jpg,320,320,Bus,174,99,219,172
Bus_18.jpg,320,320,Bus,0,8,314,320
speed_sign_35.jpg,320,320,speed_sign,21,158,32,177
855.jpg,320,320,Bus,116,128,153,145
338.jpg,320,320,Bus,181,139,202,170
455.jpg,320,320,Bus,142,131,172,185
Bus_38.jpg,320,320,Person,261,153,276,224
413.jpg,320,320,Bus,214,105,320,226
speed_sign_86.jpg,320,320,speed_sign,52,242,84,307
kaggle_0162.jpg,320,320,speed_sign,84,179,99,204
speed_sign_463.jpg,320,320,Car,98,248,142,287
Bus_26.jpg,320,320,Bus,70,13,245,248
kaggle_0135.jpg,320,320,speed_sign,80,162,89,178
4988.jpg,320,320,Person,78,164,93,211
Car_286.jpg,320,320,Car,82,258,111,279
speed_sign_348.jpg,320,320,Person,123,184,142,259
814.jpg,320,320,Car,210,164,254,197
kaggle_0037.jpg,320,320,Car,150,198,160,214
Car_301.jpg,320,320,Car,232,205,275,226
Car_23.jpg,320,320,Car,228,211,247,227
Bus_1.jpg,320,320,Person,19,140,79,320
1004.jpg,320,320,Bus,155,155,168,173
speed_sign_137.jpg,320,320,speed_sign,60,17,126,139
Car_225.jpg,320,320,Person,98,72,272,320
Bus_193.jpg,320,320,Bus,107,62,216,240
5.jpg,320,320,Person,68,170,88,249
Bus_258.jpg,320,320,Bus,17,26,316,245
Bus_15.jpg,320,320,Bus,1,131,68,289
Bus_119.jpg,320,320,Person,167,127,192,305
107.jpg,320,320,Car,172,163,182,176
252.jpg,320,320,Bus,166,148,176,162
kaggle_0254.jpg,320,320,speed_sign,245,158,257,178
Car_393.jpg,320,320,Car,0,0,320,248
416.jpg,320,320,Bus,156,136,166,155
356.jpg,320,320,Bus,92,117,114,151
Bus_8.jpg,320,320,Person,78,169,86,199
kaggle_0241.jpg,320,320,Car,130,209,146,235
15.jpg,320,320,Bus,174,132,216,191
speed_sign_66.jpg,320,320,speed_sign,149,94,193,134
kaggle_0081.jpg,320,320,Car,95,194,112,216
Car_143.jpg,320,320,Car,26,72,280,283
883.jpg,320,320,Car,8,152,36,168
Bus_77.jpg,320,320,Bus,35,47,268,240
Car_145.jpg,320,320,Car,83,0,319,269
Car_241.jpg,320,320,Car,67,141,264,286
kaggle_0040.jpg,320,320,Car,247,178,285,203
kaggle_0147.jpg,320,320,speed_sign,90,184,102,204
kaggle_0044.jpg,320,320,Bus,58,154,120,235
156.jpg,320,320,Bus,228,76,320,275
speed_sign_94.jpg,320,320,speed_sign,83,88,181,168
Car_314.jpg,320,320,Person,52,76,64,118
kaggle_0152.jpg,320,320,speed_sign,63,196,73,212
Bus_44.jpg,320,320,Bus,21,18,254,269
Car_114.jpg,320,320,Car,169,76,209,111
918.jpg,320,320,Car,230,176,320,251
speed_sign_12.jpg,320,320,speed_sign,214,46,241,98
kaggle_0085.jpg,320,320,Car,84,197,109,231
995.jpg,320,320,Bus,248,93,320,201
337.jpg,320,320,Bus,164,131,178,150
Bus_237.jpg,320,320,Bus,16,80,298,267
kaggle_0224.jpg,320,320,speed_sign,90,229,98,241
speed_sign_429.jpg,320,320,speed_sign,68,4,129,113
Car_371.jpg,320,320,Car,73,61,312,281
kaggle_0152.jpg,320,320,speed_sign,232,203,243,221
kaggle_0193.jpg,320,320,speed_sign,265,203,274,218
Bus_27.jpg,320,320,Bus,242,52,290,140
921.jpg,320,320,Car,193,145,213,162
Bus_52.jpg,320,320,Bus,28,47,313,244
speed_sign_329.jpg,320,320,speed_sign,65,8,192,282
Car_388.jpg,320,320,Car,50,49,282,278
Bus_81.jpg,320,320,Bus,0,48,259,231
speed_sign_307.jpg,320,320,Car,1,66,107,305
Car_368.jpg,320,320,Person,220,44,248,266
speed_sign_435.jpg,320,320,speed_sign,188,65,237,97
kaggle_0203.jpg,320,320,Person,114,228,123,259
5030.jpg,320,320,Person,91,169,110,201
speed_sign_267.jpg,320,320,speed_sign,193,5,257,110
Bus_153.jpg,320,320,Bus,14,64,298,241
Bus_62.jpg,320,320,Car,130,199,158,223
Car_359.jpg,320,320,Person,22,150,48,227
kaggle_0053.jpg,320,320,speed_sign,89,146,96,158
Bus_7.jpg,320,320,Person,138,19,168,79
kaggle_0197.jpg,320,320,speed_sign,38,207,47,222
Bus_256.jpg,320,320,Bus,0,58,61,263
277.jpg,320,320,Bus,121,148,136,165
10143.jpg,320,320,Person,151,159,157,197
speed_sign_215.jpg,320,320,Car,1,233,79,310
5008.jpg,320,320,Person,27,165,45,206
speed_sign_442.jpg,320,320,Person,241,253,250,278
Bus_250.jpg,320,320,Bus,44,5,299,305
Bus_252.jpg,320,320,Bus,234,140,309,240
8279.jpg,320,320,Car,190,150,218,188
987.jpg,320,320,Person,290,135,310,216
816.jpg,320,320,Car,130,157,144,176
Bus_179.jpg,320,320,Bus,8,17,302,217
8728.jpg,320,320,Car,129,159,174,234
kaggle_0224.jpg,320,320,speed_sign,209,228,216,240
Car_371.jpg,320,320,Person,54,8,102,258
5013.jpg,320,320,Car,167,166,183,184
5221.jpg,320,320,Person,257,141,277,219
8323.jpg,320,320,Person,79,124,93,202
8106.jpg,320,320,Person,209,143,218,194
150.jpg,320,320,Car,184,175,214,210
Car_8.jpg,320,320,Person,295,259,315,302
Bus_180.jpg,320,320,Person,270,185,301,320
Car_327.jpg,320,320,Person,88,64,244,318
Car_312.jpg,320,320,Car,229,148,319,224
5539.jpg,320,320,Person,205,180,214,206
Bus_165.jpg,320,320,Bus,114,50,302,251
speed_sign_116.jpg,320,320,speed_sign,29,86,65,131
8080.jpg,320,320,Person,285,159,292,191
kaggle_0008.jpg,320,320,Car,141,204,153,221
Car_174.jpg,320,320,Car,297,113,320,128
267.jpg,320,320,Car,182,155,223,201
speed_sign_71.jpg,320,320,speed_sign,208,21,284,137
423.jpg,320,320,Car,243,172,268,200
speed_sign_173.jpg,320,320,speed_sign,126,52,190,201
kaggle_0078.jpg,320,320,Bus,101,173,136,234
171.jpg,320,320,Bus,235,16,320,304
kaggle_0103.jpg,320,320,speed_sign,214,131,225,149
Bus_133.jpg,320,320,Bus,215,0,307,23
3.jpg,320,320,Bus,69,109,126,201
Bus_129.jpg,320,320,Person,83,214,107,261
944.jpg,320,320,Car,262,150,320,218
451.jpg,320,320,Bus,140,127,167,176
Car_333.jpg,320,320,Person,250,273,262,320
Car_110.jpg,320,320,Car,191,209,247,243
speed_sign_156.jpg,320,320,speed_sign,191,19,283,159
kaggle_0217.jpg,320,320,speed_sign,20,178,35,204
kaggle_0151.jpg,320,320,speed_sign,192,204,201,218
388.jpg,320,320,Bus,131,132,156,162
422.jpg,320,320,Car,198,140,218,161
Car_15.jpg,320,320,Car,172,139,184,153
Bus_221.jpg,320,320,Bus,101,146,137,172
speed_sign_117.jpg,320,320,Car,242,200,319,299
kaggle_0172.jpg,320,320,Car,237,205,319,320
Bus_38.jpg,320,320,Person,252,148,264,191
Car_396.jpg,320,320,Car,57,301,106,317
Bus_90.jpg,320,320,Person,259,277,299,320
Car_203.jpg,320,320,Car,230,52,255,72
speed_sign_118.jpg,320,320,Car,144,206,243,297
993.jpg,320,320,Car,83,141,111,171
Car_139.jpg,320,320,Car,278,217,313,258
5025.jpg,320,320,speed_sign,116,148,124,161
5030.jpg,320,320,speed_sign,33,152,42,167
speed_sign_88.jpg,320,320,Person,178,161,187,210
Car_316.jpg,320,320,Person,235,134,259,221
kaggle_0128.jpg,320,320,Bus,108,184,132,207
Car_334.jpg,320,320,Person,180,264,186,280
470.jpg,320,320,Bus,129,100,169,179
838.jpg,320,320,Car,174,133,190,156
speed_sign_95.jpg,320,320,Car,287,218,307,237
kaggle_0238.jpg,320,320,speed_sign,200,175,207,188
Car_20.jpg,320,320,Person,152,120,158,152
Bus_207.jpg,320,320,Bus,0,63,320,263
Car_230.jpg,320,320,Car,21,53,136,126
kaggle_0056.jpg,320,320,speed_sign,112,156,118,167
kaggle_0083.jpg,320,320,Car,203,186,254,233
105.jpg,320,320,Bus,156,157,169,178
kaggle_0177.jpg,320,320,speed_sign,72,200,81,218
5138.jpg,320,320,Car,136,147,188,203
Car_364.jpg,320,320,Car,5,245,139,320
speed_sign_266.jpg,320,320,Car,62,129,75,146
kaggle_0073.jpg,320,320,speed_sign,187,120,202,143
Car_193.jpg,320,320,Car,7,112,317,311
5048.jpg,320,320,Car,1,182,108,298
Bus_231.jpg,320,320,Bus,164,0,222,69
8724.jpg,320,320,Bus,110,130,134,175
Car_180.jpg,320,320,Person,202,131,257,221
Bus_136.jpg,320,320,Person,126,165,149,308
5843.jpg,320,320,Person,262,161,318,320
Bus_164.jpg,320,320,Person,79,88,105,214
Car_320.jpg,320,320,Person,0,191,16,262
Car_18.jpg,320,320,Person,39,205,58,297
speed_sign_136.jpg,320,320,speed_sign,233,64,264,119
speed_sign_62.jpg,320,320,Car,110,124,178,222
speed_sign_261.jpg,320,320,speed_sign,72,72,104,118
5561.jpg,320,320,Car,139,185,153,213
kaggle_0123.jpg,320,320,speed_sign,291,155,298,167
kaggle_0132.jpg,320,320,speed_sign,40,165,50,185
speed_sign_490.jpg,320,320,speed_sign,131,173,170,225
speed_sign_351.jpg,320,320,Car,0,237,78,314
kaggle_0288.jpg,320,320,speed_sign,183,133,194,152
kaggle_0218.jpg,320,320,speed_sign,299,222,306,234
Car_194.jpg,320,320,Car,219,127,257,161
kaggle_0277.jpg,320,320,speed_sign,219,208,226,218
speed_sign_45.jpg,320,320,speed_sign,129,39,177,112
kaggle_0011.jpg,320,320,Car,179,204,204,242
speed_sign_236.jpg,320,320,speed_sign,170,51,219,147
5014.jpg,320,320,speed_sign,106,130,114,141
speed_sign_258.jpg,320,320,Car,102,191,163,252
363.jpg,320,320,Bus,250,72,320,205
Bus_60.jpg,320,320,Person,283,169,297,253
Bus_73.jpg,320,320,Bus,239,132,320,199
164.jpg,320,320,Person,276,125,290,185
speed_sign_231.jpg,320,320,speed_sign,127,21,290,303
Bus_116.jpg,320,320,Bus,0,26,55,247
5004.jpg,320,320,Car,143,168,158,185
1907.jpg,320,320,Person,256,146,266,198
418.jpg,320,320,Bus,143,115,192,203
Car_386.jpg,320,320,Person,74,47,93,156
373.jpg,320,320,Person,185,134,222,234
speed_sign_402.jpg,320,320,Car,266,200,320,255
speed_sign_296.jpg,320,320,speed_sign,224,159,250,199
kaggle_0178.jpg,320,320,speed_sign,70,153,91,192
Bus_108.jpg,320,320,Person,148,151,179,313
Bus_118.jpg,320,320,Bus,0,0,288,319
Car_85.jpg,320,320,Person,277,237,288,290
kaggle_0184.jpg,320,320,Car,154,236,166,252
Car_12.jpg,320,320,Person,164,109,198,313
Bus_261.jpg,320,320,Bus,0,8,299,318
kaggle_0229.jpg,320,320,Car,76,206,124,263
kaggle_0058.jpg,320,320,speed_sign,168,119,183,143
Car_132.jpg,320,320,Car,68,111,319,242
4989.jpg,320,320,Car,220,153,282,216
Bus_235.jpg,320,320,Bus,18,51,261,284
Car_134.jpg,320,320,Person,0,82,180,320
4990.jpg,320,320,Car,171,164,205,208
Bus_136.jpg,320,320,Person,141,113,177,304
kaggle_0044.jpg,320,320,speed_sign,234,194,240,206
8285.jpg,320,320,Car,98,162,135,210
5028.jpg,320,320,Person,117,146,142,182
Bus_217.jpg,320,320,Bus,2,10,308,309
kaggle_0121.jpg,320,320,speed_sign,5,164,16,182
188.jpg,320,320,Bus,169,145,185,171
Bus_123.jpg,320,320,Bus,25,7,292,319
speed_sign_252.jpg,320,320,speed_sign,244,86,283,143
Car_99.jpg,320,320,Car,19,48,306,300
905.jpg,320,320,Bus,133,111,170,169
kaggle_0277.jpg,320,320,Person,261,208,272,274
Bus_231.jpg,320,320,Bus,225,44,320,166
363.jpg,320,320,Bus,219,123,250,167
Bus_215.jpg,320,320,Person,260,52,272,88
kaggle_0110.jpg,320,320,speed_sign,256,135,266,153
366.jpg,320,320,Bus,194,84,275,198
1525.jpg,320,320,Person,131,140,139,159
429.jpg,320,320,Bus,230,75,320,223
Bus_225.jpg,320,320,Bus,100,148,271,320
Bus_69.jpg,320,320,Car,271,155,301,189
kaggle_0253.jpg,320,320,speed_sign,171,166,179,178
kaggle_0153.jpg,320,320,speed_sign,56,197,66,213
Bus_252.jpg,320,320,Bus,12,139,108,239
390.jpg,320,320,Bus,176,42,290,207
155.jpg,320,320,Car,152,153,201,207
88.jpg,320,320,Car,166,171,200,206
25.jpg,320,320,Bus,171,139,209,187
Car_28.jpg,320,320,Car,23,71,302,259
143.jpg,320,320,Car,142,129,153,143
speed_sign_113.jpg,320,320,speed_sign,261,111,282,141
203.jpg,320,320,Bus,154,134,174,169
Bus_132.jpg,320,320,Bus,6,56,59,79
Bus_135.jpg,320,320,Person,140,171,231,282
speed_sign_82.jpg,320,320,Car,102,226,139,272
Bus_262.jpg,320,320,Bus,0,100,149,194
kaggle_0075.jpg,320,320,Person,211,178,221,223
Bus_224.jpg,320,320,Person,58,273,73,320
442.jpg,320,320,Bus,136,110,163,161
111.jpg,320,320,Car,190,159,219,192
speed_sign_439.jpg,320,320,speed_sign,77,16,130,141
Bus_1.jpg,320,320,Person,146,135,190,320
speed_sign_56.jpg,320,320,speed_sign,210,66,234,110
8727.jpg,320,320,Bus,16,86,98,186
5040.jpg,320,320,speed_sign,36,115,60,152
Bus_124.jpg,320,320,Bus,21,23,298,280
speed_sign_464.jpg,320,320,speed_sign,250,75,280,114
speed_sign_91.jpg,320,320,speed_sign,123,139,154,163
Car_93.jpg,320,320,Car,102,211,118,230
kaggle_0029.jpg,320,320,Car,152,202,184,247
68.jpg,320,320,Bus,248,36,320,264
speed_sign_193.jpg,320,320,speed_sign,21,107,36,135
Bus_116.jpg,320,320,Bus,42,22,260,300
8079.jpg,320,320,Car,250,154,320,231
speed_sign_238.jpg,320,320,speed_sign,104,97,146,149
992.jpg,320,320,Bus,0,125,94,190
265.jpg,320,320,Car,149,154,162,169
Car_228.jpg,320,320,Person,42,143,70,279
kaggle_0300.jpg,320,320,speed_sign,88,163,96,177
Bus_191.jpg,320,320,Bus,143,255,272,320
432.jpg,320,320,Car,196,149,260,223
Bus_228.jpg,320,320,Bus,278,134,313,171
speed_sign_25.jpg,320,320,speed_sign,166,107,222,191
344.jpg,320,320,Car,169,155,182,171
speed_sign_441.jpg,320,320,speed_sign,114,54,205,145
919.jpg,320,320,Car,222,154,320,241
369.jpg,320,320,Bus,166,135,191,171
Bus_15.jpg,320,320,Bus,184,103,268,132
speed_sign_33.jpg,320,320,speed_sign,193,6,256,107
Car_88.jpg,320,320,Person,107,147,120,201
Bus_98.jpg,320,320,Bus,183,125,305,176
Car_162.jpg,320,320,Car,263,270,306,300
8175.jpg,320,320,Person,262,149,282,263
445.jpg,320,320,Bus,201,119,284,214
414.jpg,320,320,Bus,134,108,179,193
speed_sign_15.jpg,320,320,speed_sign,103,112,135,139
921.jpg,320,320,Car,119,137,132,154
8723.jpg,320,320,Bus,0,77,62,241
kaggle_0008.jpg,320,320,Car,0,190,67,261
Bus_2.jpg,320,320,Person,154,155,161,198
Bus_234.jpg,320,320,Bus,63,82,257,213
Bus_167.jpg,320,320,Person,72,253,89,306
Car_369.jpg,320,320,Car,270,181,320,219
kaggle_0191.jpg,320,320,Car,148,239,189,291
Bus_51.jpg,320,320,Bus,34,14,315,319
Bus_168.jpg,320,320,Person,46,174,54,217
kaggle_0302.jpg,320,320,speed_sign,56,218,76,249
8193.jpg,320,320,Person,260,137,274,221
Bus_37.jpg,320,320,Bus,0,198,120,301
5019.jpg,320,320,Person,186,166,208,207
815.jpg,320,320,Bus,113,122,134,151
Car_247.jpg,320,320,Car,108,234,143,246
Bus_73.jpg,320,320,Person,180,172,192,202
speed_sign_366.jpg,320,320,Bus,9,261,48,294
kaggle_0122.jpg,320,320,speed_sign,289,144,300,166
8279.jpg,320,320,Car,264,167,320,284
speed_sign_377.jpg,320,320,Car,205,232,275,285
Car_316.jpg,320,320,Person,292,154,306,225
449.jpg,320,320,Bus,139,139,165,187
8114.jpg,320,320,Person,224,139,228,164
speed_sign_58.jpg,320,320,Car,202,104,236,123
kaggle_0132.jpg,320,320,speed_sign,299,150,310,168
speed_sign_128.jpg,320,320,Bus,169,212,298,280
104.jpg,320,320,Bus,161,139,186,181
Car_129.jpg,320,320,Person,82,209,92,278
kaggle_0169.jpg,320,320,speed_sign,295,188,309,211
speed_sign_68.jpg,320,320,speed_sign,293,163,309,183
817.jpg,320,320,Car,264,143,320,212
speed_sign_100.jpg,320,320,speed_sign,189,119,198,136
speed_sign_132.jpg,320,320,speed_sign,19,96,49,142
Car_335.jpg,320,320,Person,105,119,137,216
Bus_75.jpg,320,320,Bus,0,149,203,228
Car_359.jpg,320,320,Person,107,155,128,229
Bus_60.jpg,320,320,Bus,39,68,274,275
8061.jpg,320,320,Bus,109,5,226,264
925.jpg,320,320,Bus,134,113,163,161
kaggle_0091.jpg,320,320,speed_sign,229,158,236,171
5009.jpg,320,320,Person,26,169,32,193
851.jpg,320,320,Person,208,140,217,172
kaggle_0284.jpg,320,320,speed_sign,182,94,197,119
5069.jpg,320,320,Car,277,161,320,215
speed_sign_8.jpg,320,320,speed_sign,112,103,153,177
Bus_30.jpg,320,320,Bus,7,194,47,214
Bus_209.jpg,320,320,Bus,62,82,198,139
8159.jpg,320,320,Person,115,145,119,162
kaggle_0080.jpg,320,320,speed_sign,202,61,223,96
8053.jpg,320,320,Bus,89,81,150,201
169.jpg,320,320,Car,166,150,190,178
speed_sign_357.jpg,320,320,speed_sign,199,142,219,173
Bus_206.jpg,320,320,Bus,37,81,207,235
Car_258.jpg,320,320,Person,285,235,296,265
Car_309.jpg,320,320,Person,216,256,231,294
speed_sign_285.jpg,320,320,Car,33,159,80,230
speed_sign_483.jpg,320,320,Car,103,275,135,318
170.jpg,320,320,Car,164,167,184,193
5016.jpg,320,320,speed_sign,148,127,155,136
5220.jpg,320,320,Bus,1,26,168,281
8103.jpg,320,320,Person,106,147,116,215
Car_223.jpg,320,320,Person,161,139,184,179
855.jpg,320,320,Bus,155,129,171,151
Car_40.jpg,320,320,Car,298,210,318,230
5010.jpg,320,320,Car,3,158,20,176
kaggle_0045.jpg,320,320,speed_sign,83,202,90,213
5032.jpg,320,320,Car,177,142,320,284
927.jpg,320,320,Car,14,132,65,205
8192.jpg,320,320,Person,114,137,132,244
kaggle_0052.jpg,320,320,speed_sign,240,125,260,160
5041.jpg,320,320,speed_sign,227,118,234,127
kaggle_0106.jpg,320,320,Person,27,161,43,264
Car_82.jpg,320,320,Car,10,0,305,298
kaggle_0129.jpg,320,320,Bus,212,177,229,200
speed_sign_381.jpg,320,320,speed_sign,47,2,145,123
Car_390.jpg,320,320,Car,25,81,303,268
kaggle_0168.jpg,320,320,Bus,92,238,113,256
Bus_143.jpg,320,320,Bus,0,157,10,209
Car_6.jpg,320,320,Person,119,32,222,184
5787.jpg,320,320,Person,214,172,224,230
kaggle_0301.jpg,320,320,speed_sign,113,218,121,232
10172.jpg,320,320,Person,1,131,33,306
Bus_143.jpg,320,320,Bus,47,37,293,291
Bus_25.jpg,320,320,Bus,26,19,308,301
937.jpg,320,320,Bus,150,138,170,171
kaggle_0155.jpg,320,320,speed_sign,44,184,55,201
Car_115.jpg,320,320,Car,10,5,306,298
810.jpg,320,320,Car,87,148,98,163
Car_88.jpg,320,320,Person,136,146,152,202
kaggle_0109.jpg,320,320,speed_sign,291,111,304,133
speed_sign_445.jpg,320,320,Person,146,206,156,232
