filename,width,height,class,xmin,ymin,xmax,ymax
820.jpg,512,512,Car,338,251,442,374
821.jpg,512,512,Car,322,217,422,345
8264.jpg,512,512,Person,188,236,196,279
8264.jpg,512,512,Person,194,236,203,280
8264.jpg,512,512,Person,213,236,218,272
827.jpg,512,512,Car,332,231,440,370
8279.jpg,512,512,Car,304,240,348,300
8279.jpg,512,512,Car,423,268,512,455
828.jpg,512,512,Car,312,197,421,340
8285.jpg,512,512,Car,157,259,216,336
8285.jpg,512,512,Car,283,254,325,320
8287.jpg,512,512,Car,283,226,323,280
8287.jpg,512,512,Car,263,218,279,243
8288.jpg,512,512,Car,308,246,347,302
8288.jpg,512,512,Car,289,240,304,262
829.jpg,512,512,Car,318,245,379,331
830.jpg,512,512,Car,306,214,368,297
831.jpg,512,512,Car,307,245,351,305
8311.jpg,512,512,Person,135,238,169,416
8312.jpg,512,512,Person,296,243,311,308
8312.jpg,512,512,Person,190,234,212,292
8313.jpg,512,512,Person,321,264,335,324
8313.jpg,512,512,Person,209,253,238,311
832.jpg,512,512,Car,298,208,342,272
8322.jpg,512,512,Person,363,253,375,322
8322.jpg,512,512,Person,354,259,363,324
8322.jpg,512,512,Person,98,251,118,384
8322.jpg,512,512,Car,69,238,134,311
8323.jpg,512,512,Person,127,199,149,323
8323.jpg,512,512,Car,187,210,215,255
8323.jpg,512,512,Person,349,224,382,294
833.jpg,512,512,Car,293,246,328,296
834.jpg,512,512,Car,285,212,319,260
835.jpg,512,512,Car,291,249,320,287
836.jpg,512,512,Car,285,213,313,254
837.jpg,512,512,Car,284,248,310,283
838.jpg,512,512,Car,278,213,304,250
839.jpg,512,512,Car,272,256,296,287
84.jpg,512,512,Car,377,285,512,512
840.jpg,512,512,Car,266,222,289,253
841.jpg,512,512,Car,261,253,282,281
842.jpg,512,512,Car,254,219,275,246
843.jpg,512,512,Car,260,248,277,271
844.jpg,512,512,Car,253,212,274,237
845.jpg,512,512,Car,265,254,283,275
846.jpg,512,512,Car,260,219,277,241
849.jpg,512,512,Car,122,262,161,307
85.jpg,512,512,Car,302,284,460,424
850.jpg,512,512,Car,200,258,217,277
850.jpg,512,512,Person,103,265,121,354
851.jpg,512,512,Car,252,217,266,232
851.jpg,512,512,Person,333,224,348,275
851.jpg,512,512,Person,350,224,364,275
855.jpg,512,512,Bus,248,207,273,242
855.jpg,512,512,Bus,186,205,244,232
856.jpg,512,512,Bus,298,237,330,285
857.jpg,512,512,Bus,377,194,489,339
857.jpg,512,512,Car,16,275,151,357
857.jpg,512,512,Car,170,259,202,281
857.jpg,512,512,Person,426,257,452,376
858.jpg,512,512,Car,168,246,197,275
859.jpg,512,512,Car,140,224,177,265
86.jpg,512,512,Car,268,254,419,398
860.jpg,512,512,Car,126,253,174,304
861.jpg,512,512,Car,249,249,322,300
861.jpg,512,512,Car,427,248,486,288
861.jpg,512,512,Car,28,262,96,338
862.jpg,512,512,Car,235,216,312,265
862.jpg,512,512,Car,418,213,492,256
862.jpg,512,512,Car,5,225,75,302
87.jpg,512,512,Car,246,240,327,328
8723.jpg,512,512,Car,197,225,248,307
8723.jpg,512,512,Car,280,223,311,267
8723.jpg,512,512,Bus,152,188,190,257
8723.jpg,512,512,Bus,0,124,99,385
8723.jpg,512,512,Person,395,222,418,301
8724.jpg,512,512,Bus,177,208,214,280
8724.jpg,512,512,Bus,1,145,130,390
8724.jpg,512,512,Car,221,245,272,333
8724.jpg,512,512,Car,304,243,335,288
8724.jpg,512,512,Person,139,223,150,272
8724.jpg,512,512,Person,419,254,443,306
8725.jpg,512,512,Car,304,218,389,312
8725.jpg,512,512,Car,191,221,259,337
8725.jpg,512,512,Car,125,222,189,304
8725.jpg,512,512,Car,5,225,116,327
8726.jpg,512,512,Car,213,243,281,349
8726.jpg,512,512,Car,326,238,405,335
8726.jpg,512,512,Car,147,241,211,320
8726.jpg,512,512,Car,24,243,134,347
8726.jpg,512,512,Bus,146,187,213,260
8727.jpg,512,512,Bus,26,137,157,298
8727.jpg,512,512,Car,184,231,256,352
8727.jpg,512,512,Car,167,210,191,241
8728.jpg,512,512,Traffic_sign,446,179,474,229
8728.jpg,512,512,Car,207,254,278,375
8728.jpg,512,512,Bus,73,157,178,331
873.jpg,512,512,Car,278,263,310,297
876.jpg,512,512,Bus,312,250,350,294
8763.jpg,512,512,Car,273,225,302,266
878.jpg,512,512,Bus,154,191,213,294
88.jpg,512,512,Car,265,273,320,329
882.jpg,512,512,Car,50,243,82,264
883.jpg,512,512,Car,12,243,58,268
884.jpg,512,512,Car,386,210,512,422
89.jpg,512,512,Car,248,241,301,298
896.jpg,512,512,Bus,263,140,483,386
897.jpg,512,512,Bus,241,99,460,354
898.jpg,512,512,Bus,246,189,360,345
8986.jpg,512,512,Car,127,243,205,345
8986.jpg,512,512,Bus,191,203,238,269
899.jpg,512,512,Bus,226,150,339,312
9.jpg,512,512,Bus,266,235,290,274
90.jpg,512,512,Car,270,265,310,308
900.jpg,512,512,Bus,221,197,303,318
901.jpg,512,512,Bus,206,158,289,283
9017.jpg,512,512,Traffic_sign,122,159,141,192
902.jpg,512,512,Bus,216,211,282,312
903.jpg,512,512,Bus,202,173,270,278
904.jpg,512,512,Bus,223,211,281,304
905.jpg,512,512,Bus,213,178,272,270
906.jpg,512,512,Bus,226,214,279,296
907.jpg,512,512,Bus,216,178,266,262
908.jpg,512,512,Bus,226,218,275,297
908.jpg,512,512,Car,287,255,317,294
909.jpg,512,512,Car,279,221,311,260
909.jpg,512,512,Bus,214,177,265,267
910.jpg,512,512,Bus,220,221,274,295
910.jpg,512,512,Car,401,246,512,423
911.jpg,512,512,Car,389,215,512,402
911.jpg,512,512,Bus,214,183,263,264
912.jpg,512,512,Bus,233,227,276,302
912.jpg,512,512,Car,174,266,203,305
913.jpg,512,512,Car,160,230,192,269
913.jpg,512,512,Bus,220,190,270,267
914.jpg,512,512,Bus,228,218,274,296
914.jpg,512,512,Car,109,270,176,342
915.jpg,512,512,Car,88,228,153,304
915.jpg,512,512,Bus,217,183,264,263
916.jpg,512,512,Bus,286,218,349,295
916.jpg,512,512,Bus,226,215,274,287
916.jpg,512,512,Bus,200,225,226,270
917.jpg,512,512,Bus,191,189,220,237
917.jpg,512,512,Bus,216,178,264,254
917.jpg,512,512,Bus,277,178,344,262
918.jpg,512,512,Bus,229,219,277,295
918.jpg,512,512,Bus,184,224,222,285
918.jpg,512,512,Car,369,281,512,402
919.jpg,512,512,Car,356,246,512,385
919.jpg,512,512,Car,299,227,322,250
919.jpg,512,512,Bus,220,180,272,261
919.jpg,512,512,Bus,174,184,212,251
92.jpg,512,512,Car,272,265,303,298
920.jpg,512,512,Bus,149,208,200,306
920.jpg,512,512,Bus,237,221,284,299
920.jpg,512,512,Car,202,257,219,281
920.jpg,512,512,Car,316,266,345,292
921.jpg,512,512,Car,190,219,212,246
921.jpg,512,512,Car,309,232,341,259
921.jpg,512,512,Bus,135,170,188,268
921.jpg,512,512,Bus,226,183,276,262
922.jpg,512,512,Bus,229,217,275,298
922.jpg,512,512,Bus,35,151,155,346
922.jpg,512,512,Car,338,269,383,309
922.jpg,512,512,Car,172,253,205,292
923.jpg,512,512,Car,162,215,196,254
923.jpg,512,512,Car,332,236,378,276
923.jpg,512,512,Bus,219,180,269,261
923.jpg,512,512,Bus,6,108,141,304
924.jpg,512,512,Bus,223,217,271,292
924.jpg,512,512,Car,410,278,497,348
924.jpg,512,512,Car,142,251,187,309
924.jpg,512,512,Car,105,264,148,321
925.jpg,512,512,Car,402,246,494,319
925.jpg,512,512,Car,128,216,173,274
925.jpg,512,512,Car,173,221,194,249
925.jpg,512,512,Car,83,227,135,287
925.jpg,512,512,Bus,214,181,261,258
926.jpg,512,512,Bus,220,217,264,288
926.jpg,512,512,Car,49,248,129,360
926.jpg,512,512,Car,161,259,191,290
927.jpg,512,512,Car,150,221,181,252
927.jpg,512,512,Car,22,211,104,328
927.jpg,512,512,Bus,211,179,258,254
928.jpg,512,512,Bus,224,187,271,259
928.jpg,512,512,Car,108,225,162,279
929.jpg,512,512,Bus,240,229,286,296
93.jpg,512,512,Car,259,232,289,263
930.jpg,512,512,Bus,243,226,282,293
931.jpg,512,512,Bus,230,215,266,275
932.jpg,512,512,Bus,222,179,258,243
935.jpg,512,512,Bus,169,248,201,288
935.jpg,512,512,Bus,234,236,267,293
936.jpg,512,512,Bus,226,200,262,258
936.jpg,512,512,Bus,160,211,195,257
937.jpg,512,512,Bus,240,220,272,273
937.jpg,512,512,Bus,147,226,193,284
938.jpg,512,512,Bus,234,185,265,240
938.jpg,512,512,Bus,136,190,184,249
939.jpg,512,512,Bus,255,245,287,294
939.jpg,512,512,Bus,124,237,194,315
94.jpg,512,512,Car,280,252,305,278
940.jpg,512,512,Bus,248,209,282,258
940.jpg,512,512,Bus,107,197,183,277
941.jpg,512,512,Bus,21,207,150,340
941.jpg,512,512,Car,299,262,326,292
942.jpg,512,512,Car,293,227,320,258
942.jpg,512,512,Bus,0,164,133,304
942.jpg,512,512,Bus,244,200,270,245
943.jpg,512,512,Bus,256,236,281,277
943.jpg,512,512,Car,427,270,512,372
944.jpg,512,512,Car,420,241,512,349
944.jpg,512,512,Bus,251,200,274,240
95.jpg,512,512,Car,268,219,294,249
957.jpg,512,512,Bus,100,1,500,459
957.jpg,512,512,Car,52,269,95,318
958.jpg,512,512,Car,46,231,86,281
958.jpg,512,512,Bus,88,2,493,449
959.jpg,512,512,Car,308,275,411,376
96.jpg,512,512,Car,261,262,284,285
965.jpg,512,512,Car,233,199,340,356
966.jpg,512,512,Car,220,245,280,340
967.jpg,512,512,Car,202,210,263,309
968.jpg,512,512,Car,214,251,256,320
969.jpg,512,512,Car,219,252,251,307
97.jpg,512,512,Car,250,229,273,258
970.jpg,512,512,Car,222,247,250,289
971.jpg,512,512,Car,231,253,254,289
971.jpg,512,512,Bus,262,239,283,273
972.jpg,512,512,Bus,274,220,308,276
972.jpg,512,512,Car,239,243,260,275
973.jpg,512,512,Car,358,266,459,370
977.jpg,512,512,Car,240,261,274,292
978.jpg,512,512,Car,274,271,333,325
979.jpg,512,512,Car,235,243,306,346
98.jpg,512,512,Car,262,249,280,270
980.jpg,512,512,Car,49,249,128,351
980.jpg,512,512,Car,210,254,244,277
981.jpg,512,512,Car,224,254,264,280
9819.jpg,512,512,Bus,112,142,219,355
982.jpg,512,512,Car,273,262,328,297
983.jpg,512,512,Car,267,228,320,263
983.jpg,512,512,Person,78,234,89,275
984.jpg,512,512,Car,381,254,458,301
984.jpg,512,512,Person,173,259,198,316
985.jpg,512,512,Car,374,220,456,270
985.jpg,512,512,Person,160,223,184,280
986.jpg,512,512,Person,474,250,502,371
987.jpg,512,512,Person,465,217,496,345
989.jpg,512,512,Car,275,242,297,275
99.jpg,512,512,Car,252,217,271,238
990.jpg,512,512,Car,313,251,368,323
991.jpg,512,512,Car,298,233,331,278
992.jpg,512,512,Car,183,250,210,282
992.jpg,512,512,Bus,0,200,151,304
993.jpg,512,512,Car,133,226,177,274
994.jpg,512,512,Car,311,252,341,287
994.jpg,512,512,Bus,356,192,426,290
995.jpg,512,512,Car,222,266,249,300
995.jpg,512,512,Bus,396,149,512,322
996.jpg,512,512,Car,168,272,217,325
997.jpg,512,512,Car,150,240,202,291
998.jpg,512,512,Car,0,289,130,428
Bus_1.jpg,512,512,Bus,180,97,470,350
Bus_1.jpg,512,512,Person,30,223,126,512
Bus_1.jpg,512,512,Person,161,203,242,512
Bus_1.jpg,512,512,Person,234,216,304,512
Bus_1.jpg,512,512,Person,105,233,170,512
Bus_10.jpg,512,512,Bus,0,228,106,438
Bus_10.jpg,512,512,Person,192,278,254,512
Bus_100.jpg,512,512,Bus,73,123,428,423
Bus_101.jpg,512,512,Bus,60,75,424,410
Bus_101.jpg,512,512,Bus,359,131,481,346
Bus_101.jpg,512,512,Person,34,230,64,361
Bus_102.jpg,512,512,Bus,2,271,42,325
Bus_102.jpg,512,512,Bus,151,121,404,436
Bus_102.jpg,512,512,Car,22,301,56,341
Bus_103.jpg,512,512,Bus,129,96,512,436
Bus_104.jpg,512,512,Bus,124,221,256,327
Bus_104.jpg,512,512,Car,39,269,58,290
Bus_105.jpg,512,512,Bus,386,349,511,512
Bus_105.jpg,512,512,Car,163,454,276,510
Bus_105.jpg,512,512,Car,4,468,167,512
Bus_105.jpg,512,512,Car,260,466,387,512
Bus_106.jpg,512,512,Bus,0,163,56,483
Bus_106.jpg,512,512,Bus,74,53,432,473
Bus_106.jpg,512,512,Bus,351,162,512,439
Bus_107.jpg,512,512,Bus,97,0,511,288
Bus_108.jpg,512,512,Bus,0,137,198,379
Bus_108.jpg,512,512,Bus,25,1,508,460
Bus_108.jpg,512,512,Person,238,242,286,501
Bus_109.jpg,512,512,Bus,178,126,336,371
Bus_109.jpg,512,512,Car,16,232,112,288
Bus_109.jpg,512,512,Car,360,220,437,278
Bus_109.jpg,512,512,Car,438,215,510,279
Bus_110.jpg,512,512,Bus,164,165,377,328
Bus_110.jpg,512,512,Person,496,215,507,260
Bus_111.jpg,512,512,Bus,90,205,356,373
Bus_111.jpg,512,512,Bus,354,258,428,323
Bus_111.jpg,512,512,Car,444,289,471,320
Bus_112.jpg,512,512,Bus,0,20,511,512
Bus_113.jpg,512,512,Bus,143,283,342,410
Bus_113.jpg,512,512,Car,381,345,430,374
Bus_113.jpg,512,512,Car,439,346,475,358
Bus_113.jpg,512,512,Car,342,347,381,362
Bus_114.jpg,512,512,Bus,50,103,431,482
Bus_114.jpg,512,512,Person,12,232,34,345
Bus_115.jpg,512,512,Bus,80,51,373,331
Bus_115.jpg,512,512,Person,374,198,392,275
Bus_115.jpg,512,512,Person,8,203,15,245
Bus_115.jpg,512,512,Person,58,207,65,238
Bus_116.jpg,512,512,Bus,0,41,88,396
Bus_116.jpg,512,512,Bus,0,43,245,406
Bus_116.jpg,512,512,Bus,67,35,416,480
Bus_116.jpg,512,512,Bus,348,183,402,235
Bus_116.jpg,512,512,Bus,422,0,512,511
Bus_117.jpg,512,512,Bus,89,141,502,424
Bus_118.jpg,512,512,Bus,0,0,460,510
Bus_119.jpg,512,512,Bus,0,1,359,511
Bus_119.jpg,512,512,Person,477,180,512,446
Bus_119.jpg,512,512,Person,444,175,479,399
Bus_119.jpg,512,512,Person,385,190,419,398
Bus_119.jpg,512,512,Person,349,203,386,480
Bus_119.jpg,512,512,Person,310,205,350,481
Bus_119.jpg,512,512,Person,267,203,308,489
Bus_12.jpg,512,512,Bus,0,181,158,345
Bus_12.jpg,512,512,Car,213,249,242,274
Bus_120.jpg,512,512,Bus,17,10,504,492
Bus_120.jpg,512,512,Bus,214,53,512,432
Bus_121.jpg,512,512,Bus,0,119,148,383
Bus_121.jpg,512,512,Bus,88,48,398,441
Bus_121.jpg,512,512,Person,51,288,84,431
Bus_122.jpg,512,512,Bus,1,32,511,448
Bus_123.jpg,512,512,Bus,40,11,468,511
Bus_124.jpg,512,512,Bus,33,36,476,447
Bus_125.jpg,512,512,Person,210,286,370,511
Bus_125.jpg,512,512,Person,147,264,214,467
Bus_125.jpg,512,512,Person,124,214,164,288
Bus_125.jpg,512,512,Person,376,231,416,316
Bus_125.jpg,512,512,Person,436,288,512,503
Bus_125.jpg,512,512,Person,288,247,326,345
Bus_126.jpg,512,512,Bus,212,189,262,308
Bus_126.jpg,512,512,Bus,242,166,511,335
Bus_126.jpg,512,512,Bus,324,37,512,471
Bus_127.jpg,512,512,Bus,64,231,205,307
Bus_127.jpg,512,512,Bus,198,200,490,372
Bus_128.jpg,512,512,Bus,0,138,166,349
Bus_128.jpg,512,512,Bus,110,65,459,442
Bus_129.jpg,512,512,Bus,1,58,186,207
Bus_129.jpg,512,512,Bus,280,54,321,165
Bus_129.jpg,512,512,Person,132,342,172,417
Bus_129.jpg,512,512,Person,184,342,218,418
Bus_129.jpg,512,512,Person,252,352,279,426
Bus_129.jpg,512,512,Person,313,331,342,412
Bus_129.jpg,512,512,Person,232,272,271,340
Bus_13.jpg,512,512,Bus,16,58,206,201
Bus_13.jpg,512,512,Person,342,5,356,61
Bus_13.jpg,512,512,Person,220,195,264,267
Bus_130.jpg,512,512,Bus,0,107,44,297
Bus_130.jpg,512,512,Bus,34,117,226,293
Bus_130.jpg,512,512,Bus,63,81,502,445
Bus_131.jpg,512,512,Bus,378,16,453,139
Bus_131.jpg,512,512,Person,238,2,360,512
Bus_131.jpg,512,512,Person,112,1,237,512
Bus_132.jpg,512,512,Bus,20,166,478,403
Bus_132.jpg,512,512,Car,222,124,274,143
Bus_132.jpg,512,512,Car,358,133,412,163
Bus_132.jpg,512,512,Car,406,143,451,173
Bus_132.jpg,512,512,Bus,10,90,94,127
Bus_133.jpg,512,512,Bus,0,1,226,74
Bus_133.jpg,512,512,Bus,46,33,431,487
Bus_133.jpg,512,512,Bus,194,1,351,55
Bus_133.jpg,512,512,Bus,344,1,492,37
Bus_133.jpg,512,512,Bus,392,110,512,407
Bus_134.jpg,512,512,Bus,15,264,112,405
Bus_134.jpg,512,512,Person,246,298,270,398
Bus_135.jpg,512,512,Person,224,274,369,452
Bus_136.jpg,512,512,Bus,40,6,416,450
Bus_136.jpg,512,512,Bus,409,218,463,345
Bus_136.jpg,512,512,Person,201,264,239,493
Bus_136.jpg,512,512,Person,263,288,304,478
Bus_136.jpg,512,512,Person,226,181,284,486
Bus_139.jpg,512,512,Bus,31,30,485,434
Bus_14.jpg,512,512,Bus,141,203,318,321
Bus_14.jpg,512,512,Bus,374,201,512,313
Bus_14.jpg,512,512,Person,235,252,258,337
Bus_14.jpg,512,512,Person,108,265,132,370
Bus_14.jpg,512,512,Person,62,266,76,326
Bus_141.jpg,512,512,Bus,89,141,360,371
Bus_142.jpg,512,512,Bus,18,308,208,488
Bus_143.jpg,512,512,Bus,0,251,16,335
Bus_143.jpg,512,512,Bus,0,249,88,433
Bus_143.jpg,512,512,Bus,75,59,470,466
Bus_144.jpg,512,512,Bus,34,4,502,502
Bus_145.jpg,512,512,Bus,18,189,100,283
Bus_145.jpg,512,512,Bus,135,167,346,321
Bus_146.jpg,512,512,Bus,26,67,404,420
Bus_146.jpg,512,512,Person,472,229,486,275
Bus_147.jpg,512,512,Bus,0,0,439,512
Bus_147.jpg,512,512,Bus,448,186,511,282
Bus_148.jpg,512,512,Bus,276,129,512,430
Bus_148.jpg,512,512,Bus,3,186,196,322
Bus_149.jpg,512,512,Bus,74,85,492,397
Bus_15.jpg,512,512,Bus,2,209,108,463
Bus_15.jpg,512,512,Bus,158,199,486,459
Bus_15.jpg,512,512,Bus,295,164,430,212
Bus_150.jpg,512,512,Bus,72,364,334,511
Bus_150.jpg,512,512,Bus,180,255,270,329
Bus_150.jpg,512,512,Bus,276,243,346,299
Bus_150.jpg,512,512,Car,375,409,430,467
Bus_150.jpg,512,512,Car,446,322,478,357
Bus_150.jpg,512,512,Car,358,317,391,353
Bus_150.jpg,512,512,Car,403,293,430,314
Bus_150.jpg,512,512,Car,346,359,396,409
Bus_150.jpg,512,512,Person,477,391,491,444
Bus_150.jpg,512,512,Person,456,451,472,512
Bus_150.jpg,512,512,Person,460,383,472,438
Bus_152.jpg,512,512,Bus,0,0,511,512
Bus_153.jpg,512,512,Bus,23,102,478,385
Bus_154.jpg,512,512,Bus,0,235,56,403
Bus_154.jpg,512,512,Bus,78,90,436,442
Bus_154.jpg,512,512,Person,476,293,496,385
Bus_155.jpg,512,512,Bus,58,164,401,451
Bus_155.jpg,512,512,Person,61,337,127,512
Bus_156.jpg,512,512,Bus,22,47,416,472
Bus_157.jpg,512,512,Bus,295,239,366,287
Bus_157.jpg,512,512,Bus,296,239,365,287
Bus_157.jpg,512,512,Car,294,307,370,369
Bus_157.jpg,512,512,Car,248,295,310,338
Bus_157.jpg,512,512,Car,204,281,266,317
Bus_158.jpg,512,512,Bus,0,0,183,492
Bus_158.jpg,512,512,Bus,38,62,442,452
Bus_158.jpg,512,512,Bus,309,61,512,458
Bus_159.jpg,512,512,Bus,233,157,404,337
Bus_159.jpg,512,512,Person,490,279,504,351
Bus_159.jpg,512,512,Person,152,251,164,315
Bus_16.jpg,512,512,Bus,87,135,384,378
Bus_160.jpg,512,512,Bus,0,244,336,511
Bus_160.jpg,512,512,Car,248,372,340,481
Bus_160.jpg,512,512,Car,424,387,499,486
Bus_160.jpg,512,512,Car,339,385,412,482
Bus_162.jpg,512,512,Bus,177,213,240,274
Bus_162.jpg,512,512,Car,90,264,144,325
Bus_162.jpg,512,512,Car,380,278,503,359
Bus_163.jpg,512,512,Bus,164,163,356,307
Bus_164.jpg,512,512,Bus,6,49,122,299
Bus_164.jpg,512,512,Person,324,10,410,379
Bus_164.jpg,512,512,Person,127,141,168,342
Bus_164.jpg,512,512,Person,268,168,308,327
Bus_165.jpg,512,512,Bus,38,121,194,385
Bus_165.jpg,512,512,Bus,183,79,484,401
Bus_166.jpg,512,512,Bus,58,41,486,448
Bus_167.jpg,512,512,Bus,160,322,493,506
Bus_167.jpg,512,512,Bus,477,348,512,462
Bus_167.jpg,512,512,Person,116,404,142,489
Bus_167.jpg,512,512,Person,78,393,108,499
Bus_168.jpg,512,512,Bus,121,31,418,471
Bus_168.jpg,512,512,Person,22,287,38,345
Bus_168.jpg,512,512,Person,74,279,86,348
Bus_169.jpg,512,512,Bus,360,168,405,248
Bus_17.jpg,512,512,Bus,138,55,428,424
Bus_17.jpg,512,512,Car,65,308,146,398
Bus_170.jpg,512,512,Bus,124,161,360,478
Bus_171.jpg,512,512,Bus,0,157,173,408
Bus_171.jpg,512,512,Bus,40,20,490,484
Bus_172.jpg,512,512,Bus,0,85,164,211
Bus_172.jpg,512,512,Bus,114,57,464,437
Bus_172.jpg,512,512,Bus,0,129,116,363
Bus_174.jpg,512,512,Bus,31,19,504,494
Bus_175.jpg,512,512,Bus,240,141,400,394
Bus_175.jpg,512,512,Person,208,301,228,379
Bus_176.jpg,512,512,Bus,0,0,511,512
Bus_177.jpg,512,512,Bus,48,184,480,333
Bus_177.jpg,512,512,Bus,290,207,511,301
Bus_178.jpg,512,512,Bus,270,12,512,487
Bus_178.jpg,512,512,Bus,113,91,274,423
Bus_178.jpg,512,512,Bus,26,205,115,378
Bus_179.jpg,512,512,Bus,12,28,482,347
Bus_18.jpg,512,512,Bus,0,13,502,511
Bus_180.jpg,512,512,Bus,148,61,388,463
Bus_180.jpg,512,512,Person,432,295,482,511
Bus_181.jpg,512,512,Bus,160,100,474,366
Bus_181.jpg,512,512,Bus,40,123,164,357
Bus_182.jpg,512,512,Bus,47,101,472,479
Bus_183.jpg,512,512,Bus,276,157,415,321
Bus_183.jpg,512,512,Car,156,243,242,307
Bus_183.jpg,512,512,Person,476,226,496,312
Bus_183.jpg,512,512,Person,501,220,512,315
Bus_184.jpg,512,512,Bus,330,34,511,360
Bus_184.jpg,512,512,Person,205,248,232,332
Bus_184.jpg,512,512,Person,238,239,264,334
Bus_184.jpg,512,512,Person,259,243,279,327
Bus_185.jpg,512,512,Bus,40,259,87,297
Bus_185.jpg,512,512,Bus,111,187,506,428
Bus_185.jpg,512,512,Person,290,289,326,477
Bus_186.jpg,512,512,Bus,92,387,156,493
Bus_186.jpg,512,512,Bus,120,351,166,395
Bus_186.jpg,512,512,Bus,138,384,192,482
Bus_186.jpg,512,512,Bus,164,349,202,397
Bus_186.jpg,512,512,Bus,194,376,238,474
Bus_186.jpg,512,512,Bus,207,345,242,418
Bus_186.jpg,512,512,Bus,237,371,284,466
Bus_186.jpg,512,512,Bus,276,366,316,465
Bus_186.jpg,512,512,Bus,320,370,362,467
Bus_186.jpg,512,512,Bus,341,336,390,404
Bus_186.jpg,512,512,Bus,364,377,404,473
Bus_186.jpg,512,512,Bus,400,377,445,474
Bus_187.jpg,512,512,Bus,56,1,478,493
Bus_187.jpg,512,512,Bus,1,110,63,390
Bus_188.jpg,512,512,Bus,8,243,455,461
Bus_189.jpg,512,512,Bus,37,164,446,363
Bus_19.jpg,512,512,Bus,128,0,512,251
Bus_190.jpg,512,512,Bus,128,80,463,439
Bus_190.jpg,512,512,Bus,457,148,512,342
Bus_191.jpg,512,512,Bus,228,407,434,511
Bus_191.jpg,512,512,Person,154,458,166,507
Bus_192.jpg,512,512,Bus,125,44,432,480
Bus_193.jpg,512,512,Bus,346,97,486,401
Bus_193.jpg,512,512,Bus,171,100,345,384
Bus_193.jpg,512,512,Bus,32,137,169,400
Bus_195.jpg,512,512,Bus,20,10,507,496
Bus_196.jpg,512,512,Bus,23,11,491,472
Bus_197.jpg,512,512,Bus,0,13,472,510
Bus_198.jpg,512,512,Bus,0,244,392,432
Bus_198.jpg,512,512,Person,434,336,460,478
Bus_199.jpg,512,512,Bus,0,119,102,251
Bus_199.jpg,512,512,Bus,98,47,512,443
Bus_2.jpg,512,512,Bus,80,136,185,353
Bus_2.jpg,512,512,Car,292,255,358,340
Bus_2.jpg,512,512,Person,247,248,258,316
Bus_2.jpg,512,512,Car,13,251,82,324
Bus_20.jpg,512,512,Bus,304,340,491,370
Bus_20.jpg,512,512,Person,141,415,158,454
Bus_20.jpg,512,512,Person,190,382,204,415
Bus_20.jpg,512,512,Person,201,382,215,412
Bus_200.jpg,512,512,Bus,58,38,322,388
Bus_200.jpg,512,512,Person,382,111,468,496
Bus_200.jpg,512,512,Person,319,168,380,392
Bus_202.jpg,512,512,Bus,104,97,354,405
Bus_202.jpg,512,512,Bus,364,221,400,267
Bus_203.jpg,512,512,Bus,3,41,469,465
Bus_203.jpg,512,512,Person,214,261,258,499
Bus_204.jpg,512,512,Bus,82,41,466,454
Bus_205.jpg,512,512,Bus,2,204,250,511
Bus_205.jpg,512,512,Bus,275,197,406,319
Bus_205.jpg,512,512,Bus,426,187,448,225
Bus_205.jpg,512,512,Person,430,357,473,511
Bus_205.jpg,512,512,Person,364,341,402,511
Bus_206.jpg,512,512,Bus,0,112,20,356
Bus_206.jpg,512,512,Bus,58,129,331,376
Bus_206.jpg,512,512,Person,383,248,404,359
Bus_206.jpg,512,512,Person,361,244,383,356
Bus_206.jpg,512,512,Person,28,260,46,348
Bus_206.jpg,512,512,Person,308,238,338,361
Bus_207.jpg,512,512,Bus,0,101,512,421
Bus_208.jpg,512,512,Bus,34,160,456,350
Bus_209.jpg,512,512,Bus,100,132,316,223
Bus_21.jpg,512,512,Bus,125,213,394,407
Bus_21.jpg,512,512,Person,410,213,433,297
Bus_21.jpg,512,512,Person,76,274,102,360
Bus_21.jpg,512,512,Person,334,103,348,175
Bus_21.jpg,512,512,Person,278,47,294,112
Bus_21.jpg,512,512,Person,418,91,436,155
Bus_210.jpg,512,512,Bus,25,212,476,357
Bus_211.jpg,512,512,Bus,0,171,264,398
Bus_213.jpg,512,512,Bus,0,195,62,337
Bus_213.jpg,512,512,Bus,53,139,468,393
Bus_214.jpg,512,512,Bus,0,122,418,439
Bus_215.jpg,512,512,Bus,48,151,468,435
Bus_215.jpg,512,512,Person,416,83,435,141
Bus_215.jpg,512,512,Person,198,123,216,165
Bus_216.jpg,512,512,Bus,26,40,406,417
Bus_217.jpg,512,512,Bus,0,44,169,509
Bus_217.jpg,512,512,Bus,3,16,493,494
Bus_219.jpg,512,512,Bus,0,0,511,509
Bus_22.jpg,512,512,Bus,161,178,442,453
Bus_220.jpg,512,512,Bus,48,21,434,490
Bus_221.jpg,512,512,Bus,18,306,202,466
Bus_221.jpg,512,512,Bus,161,234,220,274
Bus_222.jpg,512,512,Bus,0,160,393,469
Bus_223.jpg,512,512,Bus,262,106,418,294
Bus_223.jpg,512,512,Person,100,169,186,512
Bus_224.jpg,512,512,Bus,276,247,303,301
Bus_224.jpg,512,512,Person,370,358,390,430
Bus_224.jpg,512,512,Person,186,433,214,512
Bus_224.jpg,512,512,Person,92,437,118,512
Bus_224.jpg,512,512,Person,180,345,194,402
